zip,city,state_name,active
06160,Service Area,US,yes
06226,Service Area,US,yes
06231,Service Area,US,yes
06232,Service Area,US,yes
06234,Service Area,US,yes
06235,Service Area,US,yes
06237,Service Area,US,yes
06238,Service Area,US,yes
06239,Service Area,US,yes
06241,Service Area,US,yes
06242,Service Area,US,yes
06243,Service Area,US,yes
06247,Service Area,US,yes
06248,Service Area,US,yes
06249,Service Area,US,yes
06250,Service Area,US,yes
06254,Service Area,US,yes
06255,Service Area,US,yes
06256,Service Area,US,yes
06259,Service Area,US,yes
06260,Service Area,US,yes
06262,Service Area,US,yes
06263,Service Area,US,yes
06264,Service Area,US,yes
06266,Service Area,US,yes
06268,Service Area,US,yes
06269,Service Area,US,yes
06277,Service Area,US,yes
06278,Service Area,US,yes
06279,Service Area,US,yes
06280,Service Area,US,yes
06281,Service Area,US,yes
06282,Service Area,US,yes
06320,Service Area,US,yes
06330,Service Area,US,yes
06331,Service Area,US,yes
06332,Service Area,US,yes
06333,Service Area,US,yes
06334,Service Area,US,yes
06335,Service Area,US,yes
06336,Service Area,US,yes
06339,Service Area,US,yes
06340,Service Area,US,yes
06350,Service Area,US,yes
06351,Service Area,US,yes
06353,Service Area,US,yes
06354,Service Area,US,yes
06355,Service Area,US,yes
06357,Service Area,US,yes
06359,Service Area,US,yes
06360,Service Area,US,yes
06365,Service Area,US,yes
06370,Service Area,US,yes
06371,Service Area,US,yes
06373,Service Area,US,yes
06374,Service Area,US,yes
06375,Service Area,US,yes
06376,Service Area,US,yes
06377,Service Area,US,yes
06378,Service Area,US,yes
06379,Service Area,US,yes
06380,Service Area,US,yes
06382,Service Area,US,yes
06384,Service Area,US,yes
06385,Service Area,US,yes
06387,Service Area,US,yes
06389,Service Area,US,yes
06390,Service Area,US,yes
06401,Service Area,US,yes
06403,Service Area,US,yes
06405,Service Area,US,yes
06409,Service Area,US,yes
06410,Service Area,US,yes
06412,Service Area,US,yes
06413,Service Area,US,yes
06414,Service Area,US,yes
06415,Service Area,US,yes
06416,Service Area,US,yes
06417,Service Area,US,yes
06418,Service Area,US,yes
06419,Service Area,US,yes
06420,Service Area,US,yes
06422,Service Area,US,yes
06423,Service Area,US,yes
06424,Service Area,US,yes
06426,Service Area,US,yes
06437,Service Area,US,yes
06438,Service Area,US,yes
06441,Service Area,US,yes
06442,Service Area,US,yes
06443,Service Area,US,yes
06444,Service Area,US,yes
06447,Service Area,US,yes
06450,Service Area,US,yes
06451,Service Area,US,yes
06455,Service Area,US,yes
06456,Service Area,US,yes
06457,Service Area,US,yes
06460,Service Area,US,yes
06461,Service Area,US,yes
06467,Service Area,US,yes
06468,Service Area,US,yes
06469,Service Area,US,yes
06470,Service Area,US,yes
06471,Service Area,US,yes
06472,Service Area,US,yes
06473,Service Area,US,yes
06475,Service Area,US,yes
06477,Service Area,US,yes
06478,Service Area,US,yes
06479,Service Area,US,yes
06480,Service Area,US,yes
06481,Service Area,US,yes
06482,Service Area,US,yes
06483,Service Area,US,yes
06484,Service Area,US,yes
06488,Service Area,US,yes
06489,Service Area,US,yes
06492,Service Area,US,yes
06498,Service Area,US,yes
06510,Service Area,US,yes
06511,Service Area,US,yes
06512,Service Area,US,yes
06513,Service Area,US,yes
06514,Service Area,US,yes
06515,Service Area,US,yes
06516,Service Area,US,yes
06517,Service Area,US,yes
06518,Service Area,US,yes
06519,Service Area,US,yes
06524,Service Area,US,yes
06525,Service Area,US,yes
06604,Service Area,US,yes
06605,Service Area,US,yes
06606,Service Area,US,yes
06607,Service Area,US,yes
06608,Service Area,US,yes
06610,Service Area,US,yes
06611,Service Area,US,yes
06612,Service Area,US,yes
06614,Service Area,US,yes
06615,Service Area,US,yes
06702,Service Area,US,yes
06704,Service Area,US,yes
06705,Service Area,US,yes
06706,Service Area,US,yes
06708,Service Area,US,yes
06710,Service Area,US,yes
06712,Service Area,US,yes
06716,Service Area,US,yes
06750,Service Area,US,yes
06751,Service Area,US,yes
06752,Service Area,US,yes
06754,Service Area,US,yes
06755,Service Area,US,yes
06756,Service Area,US,yes
06757,Service Area,US,yes
06758,Service Area,US,yes
06759,Service Area,US,yes
06762,Service Area,US,yes
06763,Service Area,US,yes
06770,Service Area,US,yes
06776,Service Area,US,yes
06777,Service Area,US,yes
06778,Service Area,US,yes
06779,Service Area,US,yes
06782,Service Area,US,yes
06783,Service Area,US,yes
06784,Service Area,US,yes
06785,Service Area,US,yes
06786,Service Area,US,yes
06787,Service Area,US,yes
06790,Service Area,US,yes
06791,Service Area,US,yes
06793,Service Area,US,yes
06794,Service Area,US,yes
06795,Service Area,US,yes
06796,Service Area,US,yes
06798,Service Area,US,yes
06801,Service Area,US,yes
06804,Service Area,US,yes
06807,Service Area,US,yes
06810,Service Area,US,yes
06811,Service Area,US,yes
06812,Service Area,US,yes
06820,Service Area,US,yes
06824,Service Area,US,yes
06825,Service Area,US,yes
06830,Service Area,US,yes
06831,Service Area,US,yes
06840,Service Area,US,yes
06850,Service Area,US,yes
06851,Service Area,US,yes
06853,Service Area,US,yes
06854,Service Area,US,yes
06855,Service Area,US,yes
06856,Service Area,US,yes
06870,Service Area,US,yes
06877,Service Area,US,yes
06878,Service Area,US,yes
06880,Service Area,US,yes
06883,Service Area,US,yes
06890,Service Area,US,yes
06896,Service Area,US,yes
06897,Service Area,US,yes
06901,Service Area,US,yes
06902,Service Area,US,yes
06903,Service Area,US,yes
06905,Service Area,US,yes
06906,Service Area,US,yes
06907,Service Area,US,yes
07001,Service Area,US,yes
07002,Service Area,US,yes
07003,Service Area,US,yes
07004,Service Area,US,yes
07005,Service Area,US,yes
07006,Service Area,US,yes
07008,Service Area,US,yes
07009,Service Area,US,yes
07010,Service Area,US,yes
07011,Service Area,US,yes
07012,Service Area,US,yes
07013,Service Area,US,yes
07014,Service Area,US,yes
07016,Service Area,US,yes
07017,Service Area,US,yes
07018,Service Area,US,yes
07020,Service Area,US,yes
07021,Service Area,US,yes
07022,Service Area,US,yes
07023,Service Area,US,yes
07024,Service Area,US,yes
07026,Service Area,US,yes
07027,Service Area,US,yes
07028,Service Area,US,yes
07029,Service Area,US,yes
07030,Service Area,US,yes
07031,Service Area,US,yes
07032,Service Area,US,yes
07033,Service Area,US,yes
07034,Service Area,US,yes
07035,Service Area,US,yes
07036,Service Area,US,yes
07039,Service Area,US,yes
07040,Service Area,US,yes
07041,Service Area,US,yes
07042,Service Area,US,yes
07043,Service Area,US,yes
07044,Service Area,US,yes
07045,Service Area,US,yes
07046,Service Area,US,yes
07047,Service Area,US,yes
07050,Service Area,US,yes
07052,Service Area,US,yes
07054,Service Area,US,yes
07055,Service Area,US,yes
07057,Service Area,US,yes
07058,Service Area,US,yes
07059,Service Area,US,yes
07060,Service Area,US,yes
07062,Service Area,US,yes
07063,Service Area,US,yes
07064,Service Area,US,yes
07065,Service Area,US,yes
07066,Service Area,US,yes
07067,Service Area,US,yes
07068,Service Area,US,yes
07069,Service Area,US,yes
07070,Service Area,US,yes
07071,Service Area,US,yes
07072,Service Area,US,yes
07073,Service Area,US,yes
07074,Service Area,US,yes
07075,Service Area,US,yes
07076,Service Area,US,yes
07077,Service Area,US,yes
07078,Service Area,US,yes
07079,Service Area,US,yes
07080,Service Area,US,yes
07081,Service Area,US,yes
07082,Service Area,US,yes
07083,Service Area,US,yes
07086,Service Area,US,yes
07087,Service Area,US,yes
07088,Service Area,US,yes
07090,Service Area,US,yes
07092,Service Area,US,yes
07093,Service Area,US,yes
07094,Service Area,US,yes
07095,Service Area,US,yes
07102,Service Area,US,yes
07103,Service Area,US,yes
07104,Service Area,US,yes
07105,Service Area,US,yes
07106,Service Area,US,yes
07107,Service Area,US,yes
07108,Service Area,US,yes
07109,Service Area,US,yes
07110,Service Area,US,yes
07111,Service Area,US,yes
07112,Service Area,US,yes
07114,Service Area,US,yes
07201,Service Area,US,yes
07202,Service Area,US,yes
07203,Service Area,US,yes
07204,Service Area,US,yes
07205,Service Area,US,yes
07206,Service Area,US,yes
07208,Service Area,US,yes
07302,Service Area,US,yes
07304,Service Area,US,yes
07305,Service Area,US,yes
07306,Service Area,US,yes
07307,Service Area,US,yes
07310,Service Area,US,yes
07311,Service Area,US,yes
07401,Service Area,US,yes
07403,Service Area,US,yes
07405,Service Area,US,yes
07407,Service Area,US,yes
07410,Service Area,US,yes
07416,Service Area,US,yes
07417,Service Area,US,yes
07418,Service Area,US,yes
07419,Service Area,US,yes
07420,Service Area,US,yes
07421,Service Area,US,yes
07422,Service Area,US,yes
07423,Service Area,US,yes
07424,Service Area,US,yes
07430,Service Area,US,yes
07432,Service Area,US,yes
07435,Service Area,US,yes
07436,Service Area,US,yes
07438,Service Area,US,yes
07439,Service Area,US,yes
07440,Service Area,US,yes
07442,Service Area,US,yes
07444,Service Area,US,yes
07446,Service Area,US,yes
07450,Service Area,US,yes
07452,Service Area,US,yes
07456,Service Area,US,yes
07457,Service Area,US,yes
07458,Service Area,US,yes
07460,Service Area,US,yes
07461,Service Area,US,yes
07462,Service Area,US,yes
07463,Service Area,US,yes
07465,Service Area,US,yes
07470,Service Area,US,yes
07480,Service Area,US,yes
07481,Service Area,US,yes
07495,Service Area,US,yes
07501,Service Area,US,yes
07502,Service Area,US,yes
07503,Service Area,US,yes
07504,Service Area,US,yes
07505,Service Area,US,yes
07506,Service Area,US,yes
07508,Service Area,US,yes
07512,Service Area,US,yes
07513,Service Area,US,yes
07514,Service Area,US,yes
07522,Service Area,US,yes
07524,Service Area,US,yes
07601,Service Area,US,yes
07603,Service Area,US,yes
07604,Service Area,US,yes
07605,Service Area,US,yes
07606,Service Area,US,yes
07607,Service Area,US,yes
07608,Service Area,US,yes
07620,Service Area,US,yes
07621,Service Area,US,yes
07624,Service Area,US,yes
07626,Service Area,US,yes
07627,Service Area,US,yes
07628,Service Area,US,yes
07630,Service Area,US,yes
07631,Service Area,US,yes
07632,Service Area,US,yes
07640,Service Area,US,yes
07641,Service Area,US,yes
07642,Service Area,US,yes
07643,Service Area,US,yes
07644,Service Area,US,yes
07645,Service Area,US,yes
07646,Service Area,US,yes
07647,Service Area,US,yes
07648,Service Area,US,yes
07649,Service Area,US,yes
07650,Service Area,US,yes
07652,Service Area,US,yes
07656,Service Area,US,yes
07657,Service Area,US,yes
07660,Service Area,US,yes
07661,Service Area,US,yes
07662,Service Area,US,yes
07663,Service Area,US,yes
07666,Service Area,US,yes
07670,Service Area,US,yes
07675,Service Area,US,yes
07676,Service Area,US,yes
07677,Service Area,US,yes
07701,Service Area,US,yes
07702,Service Area,US,yes
07703,Service Area,US,yes
07704,Service Area,US,yes
07711,Service Area,US,yes
07712,Service Area,US,yes
07716,Service Area,US,yes
07717,Service Area,US,yes
07718,Service Area,US,yes
07719,Service Area,US,yes
07720,Service Area,US,yes
07721,Service Area,US,yes
07722,Service Area,US,yes
07723,Service Area,US,yes
07724,Service Area,US,yes
07726,Service Area,US,yes
07727,Service Area,US,yes
07728,Service Area,US,yes
07730,Service Area,US,yes
07731,Service Area,US,yes
07732,Service Area,US,yes
07733,Service Area,US,yes
07734,Service Area,US,yes
07735,Service Area,US,yes
07737,Service Area,US,yes
07738,Service Area,US,yes
07739,Service Area,US,yes
07740,Service Area,US,yes
07746,Service Area,US,yes
07747,Service Area,US,yes
07748,Service Area,US,yes
07750,Service Area,US,yes
07751,Service Area,US,yes
07753,Service Area,US,yes
07755,Service Area,US,yes
07756,Service Area,US,yes
07757,Service Area,US,yes
07758,Service Area,US,yes
07760,Service Area,US,yes
07762,Service Area,US,yes
07764,Service Area,US,yes
07801,Service Area,US,yes
07803,Service Area,US,yes
07820,Service Area,US,yes
07821,Service Area,US,yes
07822,Service Area,US,yes
07823,Service Area,US,yes
07825,Service Area,US,yes
07826,Service Area,US,yes
07827,Service Area,US,yes
07828,Service Area,US,yes
07830,Service Area,US,yes
07832,Service Area,US,yes
07833,Service Area,US,yes
07834,Service Area,US,yes
07836,Service Area,US,yes
07838,Service Area,US,yes
07840,Service Area,US,yes
07842,Service Area,US,yes
07843,Service Area,US,yes
07846,Service Area,US,yes
07847,Service Area,US,yes
07848,Service Area,US,yes
07849,Service Area,US,yes
07850,Service Area,US,yes
07851,Service Area,US,yes
07852,Service Area,US,yes
07853,Service Area,US,yes
07856,Service Area,US,yes
07857,Service Area,US,yes
07860,Service Area,US,yes
07863,Service Area,US,yes
07865,Service Area,US,yes
07866,Service Area,US,yes
07869,Service Area,US,yes
07870,Service Area,US,yes
07871,Service Area,US,yes
07874,Service Area,US,yes
07876,Service Area,US,yes
07878,Service Area,US,yes
07880,Service Area,US,yes
07881,Service Area,US,yes
07882,Service Area,US,yes
07885,Service Area,US,yes
07901,Service Area,US,yes
07920,Service Area,US,yes
07921,Service Area,US,yes
07922,Service Area,US,yes
07924,Service Area,US,yes
07926,Service Area,US,yes
07927,Service Area,US,yes
07928,Service Area,US,yes
07930,Service Area,US,yes
07931,Service Area,US,yes
07932,Service Area,US,yes
07933,Service Area,US,yes
07934,Service Area,US,yes
07935,Service Area,US,yes
07936,Service Area,US,yes
07939,Service Area,US,yes
07940,Service Area,US,yes
07945,Service Area,US,yes
07946,Service Area,US,yes
07950,Service Area,US,yes
07960,Service Area,US,yes
07961,Service Area,US,yes
07970,Service Area,US,yes
07974,Service Area,US,yes
07976,Service Area,US,yes
07977,Service Area,US,yes
07979,Service Area,US,yes
07980,Service Area,US,yes
07981,Service Area,US,yes
08001,Service Area,US,yes
08002,Service Area,US,yes
08003,Service Area,US,yes
08004,Service Area,US,yes
08005,Service Area,US,yes
08006,Service Area,US,yes
08007,Service Area,US,yes
08008,Service Area,US,yes
08009,Service Area,US,yes
08010,Service Area,US,yes
08011,Service Area,US,yes
08012,Service Area,US,yes
08014,Service Area,US,yes
08015,Service Area,US,yes
08016,Service Area,US,yes
08019,Service Area,US,yes
08020,Service Area,US,yes
08021,Service Area,US,yes
08022,Service Area,US,yes
08023,Service Area,US,yes
08026,Service Area,US,yes
08027,Service Area,US,yes
08028,Service Area,US,yes
08029,Service Area,US,yes
08030,Service Area,US,yes
08031,Service Area,US,yes
08033,Service Area,US,yes
08034,Service Area,US,yes
08035,Service Area,US,yes
08036,Service Area,US,yes
08037,Service Area,US,yes
08038,Service Area,US,yes
08039,Service Area,US,yes
08041,Service Area,US,yes
08042,Service Area,US,yes
08043,Service Area,US,yes
08045,Service Area,US,yes
08046,Service Area,US,yes
08048,Service Area,US,yes
08049,Service Area,US,yes
08050,Service Area,US,yes
08051,Service Area,US,yes
08052,Service Area,US,yes
08053,Service Area,US,yes
08054,Service Area,US,yes
08055,Service Area,US,yes
08056,Service Area,US,yes
08057,Service Area,US,yes
08059,Service Area,US,yes
08060,Service Area,US,yes
08061,Service Area,US,yes
08062,Service Area,US,yes
08063,Service Area,US,yes
08064,Service Area,US,yes
08065,Service Area,US,yes
08066,Service Area,US,yes
08067,Service Area,US,yes
08068,Service Area,US,yes
08069,Service Area,US,yes
08070,Service Area,US,yes
08071,Service Area,US,yes
08072,Service Area,US,yes
08073,Service Area,US,yes
08074,Service Area,US,yes
08075,Service Area,US,yes
08077,Service Area,US,yes
08078,Service Area,US,yes
08079,Service Area,US,yes
08080,Service Area,US,yes
08081,Service Area,US,yes
08083,Service Area,US,yes
08084,Service Area,US,yes
08085,Service Area,US,yes
08086,Service Area,US,yes
08087,Service Area,US,yes
08088,Service Area,US,yes
08089,Service Area,US,yes
08090,Service Area,US,yes
08091,Service Area,US,yes
08092,Service Area,US,yes
08093,Service Area,US,yes
08094,Service Area,US,yes
08095,Service Area,US,yes
08096,Service Area,US,yes
08097,Service Area,US,yes
08098,Service Area,US,yes
08102,Service Area,US,yes
08103,Service Area,US,yes
08104,Service Area,US,yes
08105,Service Area,US,yes
08106,Service Area,US,yes
08107,Service Area,US,yes
08108,Service Area,US,yes
08109,Service Area,US,yes
08110,Service Area,US,yes
08201,Service Area,US,yes
08205,Service Area,US,yes
08215,Service Area,US,yes
08217,Service Area,US,yes
08224,Service Area,US,yes
08240,Service Area,US,yes
08241,Service Area,US,yes
08302,Service Area,US,yes
08310,Service Area,US,yes
08311,Service Area,US,yes
08312,Service Area,US,yes
08317,Service Area,US,yes
08318,Service Area,US,yes
08319,Service Area,US,yes
08320,Service Area,US,yes
08322,Service Area,US,yes
08323,Service Area,US,yes
08326,Service Area,US,yes
08328,Service Area,US,yes
08330,Service Area,US,yes
08340,Service Area,US,yes
08341,Service Area,US,yes
08343,Service Area,US,yes
08344,Service Area,US,yes
08346,Service Area,US,yes
08350,Service Area,US,yes
08352,Service Area,US,yes
08353,Service Area,US,yes
08360,Service Area,US,yes
08361,Service Area,US,yes
08501,Service Area,US,yes
08502,Service Area,US,yes
08505,Service Area,US,yes
08510,Service Area,US,yes
08511,Service Area,US,yes
08512,Service Area,US,yes
08514,Service Area,US,yes
08515,Service Area,US,yes
08518,Service Area,US,yes
08520,Service Area,US,yes
08525,Service Area,US,yes
08527,Service Area,US,yes
08528,Service Area,US,yes
08530,Service Area,US,yes
